centroide;cruce;año;turno;cantidad_ciclistas;tipo_relevamiento
447;DIAZ, CNEL.@LAS HERAS, GRAL.;2017;mañana;119;macrocentro
447;DIAZ, CNEL.@LAS HERAS, GRAL.;2017;tarde;72;macrocentro
447;DIAZ, CNEL.@LAS HERAS, GRAL.;2019;mañana;110;macrocentro
447;DIAZ, CNEL.@LAS HERAS, GRAL.;2019;tarde;286;macrocentro
447;DIAZ, CNEL.@LAS HERAS, GRAL.;2021;mañana;159;macrocentro
447;DIAZ, CNEL.@LAS HERAS, GRAL.;2021;tarde;258;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2013;mañana;5;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2013;tarde;6;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2014;mañana;2;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2014;tarde;4;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2015;mañana;1;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2015;tarde;7;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2016;mañana;3;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2016;tarde;15;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2017;mañana;8;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2017;tarde;7;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2019;mañana;12;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2019;tarde;8;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2021;mañana;2;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2021;tarde;12;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2023;mañana;9;macrocentro
448;CABELLO@ORTIZ DE OCAMPO;2023;tarde;11;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2013;mañana;10;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2013;tarde;13;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2014;mañana;11;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2014;tarde;20;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2015;mañana;14;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2015;tarde;30;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2016;mañana;11;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2016;tarde;18;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2017;mañana;24;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2017;tarde;18;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2018;mañana;20;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2018;tarde;23;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2020;mañana;31;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2020;tarde;44;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2022;mañana;21;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2022;tarde;36;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2023;mañana;19;macrocentro
449;CABELLO@RUGGERI, SILVIO L.;2023;tarde;36;macrocentro
450;BULNES@CERVIÐO;2013;mañana;10;macrocentro
450;BULNES@CERVIÐO;2013;tarde;14;macrocentro
450;BULNES@CERVIÐO;2014;mañana;11;macrocentro
450;BULNES@CERVIÐO;2014;tarde;6;macrocentro
450;BULNES@CERVIÐO;2015;mañana;14;macrocentro
450;BULNES@CERVIÐO;2015;tarde;10;macrocentro
450;BULNES@CERVIÐO;2016;mañana;15;macrocentro
450;BULNES@CERVIÐO;2016;tarde;4;macrocentro
450;BULNES@CERVIÐO;2017;mañana;19;macrocentro
450;BULNES@CERVIÐO;2017;tarde;16;macrocentro
450;BULNES@CERVIÐO;2018;mañana;15;macrocentro
450;BULNES@CERVIÐO;2018;tarde;17;macrocentro
450;BULNES@CERVIÐO;2020;mañana;20;macrocentro
450;BULNES@CERVIÐO;2020;tarde;49;macrocentro
450;BULNES@CERVIÐO;2022;mañana;7;macrocentro
450;BULNES@CERVIÐO;2022;tarde;35;macrocentro
450;BULNES@CERVIÐO;2023;mañana;14;macrocentro
450;BULNES@CERVIÐO;2023;tarde;22;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2013;mañana;213;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2013;tarde;101;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2014;mañana;180;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2014;tarde;130;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2015;mañana;49;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2015;tarde;183;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2016;mañana;132;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2016;tarde;120;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2017;mañana;287;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2017;tarde;188;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2018;mañana;280;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2018;tarde;183;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2020;mañana;289;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2020;tarde;391;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2022;mañana;218;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2022;tarde;251;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2023;mañana;262;macrocentro
451;DEL LIBERTADOR@DIAZ, CNEL.;2023;tarde;171;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2013;mañana;14;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2013;tarde;34;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2014;mañana;21;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2014;tarde;39;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2015;mañana;10;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2015;tarde;29;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2016;mañana;19;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2016;tarde;23;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2017;mañana;24;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2017;tarde;43;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2019;mañana;41;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2019;tarde;73;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2021;mañana;38;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2021;tarde;62;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2023;mañana;23;macrocentro
452;SANCHEZ DE BUSTAMANTE@LAS HERAS, GRAL.;2023;tarde;34;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2013;mañana;26;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2013;tarde;40;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2014;mañana;35;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2014;tarde;25;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2015;mañana;11;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2015;tarde;30;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2016;mañana;25;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2016;tarde;46;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2017;mañana;55;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2017;tarde;53;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2019;mañana;60;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2019;tarde;76;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2021;mañana;44;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2021;tarde;71;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2023;mañana;35;macrocentro
453;LAS HERAS, GRAL.@AUSTRIA;2023;tarde;42;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2013;mañana;93;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2013;tarde;331;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2014;mañana;89;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2014;tarde;330;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2015;mañana;68;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2015;tarde;244;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2016;mañana;64;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2016;tarde;224;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2017;mañana;132;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2017;tarde;340;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2018;mañana;94;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2018;tarde;214;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2020;mañana;250;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2020;tarde;621;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2022;mañana;104;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2022;tarde;312;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2023;mañana;106;macrocentro
454;DEL LIBERTADOR@SANCHEZ DE BUSTAMANTE;2023;tarde;165;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2013;mañana;77;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2013;tarde;136;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2014;mañana;98;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2014;tarde;155;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2015;mañana;84;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2015;tarde;166;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2016;mañana;66;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2016;tarde;170;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2017;mañana;89;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2017;tarde;199;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2019;mañana;124;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2019;tarde;237;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2021;mañana;145;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2021;tarde;220;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2023;mañana;95;macrocentro
455;DEL LIBERTADOR@AUSTRIA;2023;tarde;174;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2013;mañana;29;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2013;tarde;75;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2014;mañana;46;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2014;tarde;57;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2015;mañana;47;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2015;tarde;74;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2016;mañana;44;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2016;tarde;109;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2017;mañana;49;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2017;tarde;65;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2018;mañana;97;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2018;tarde;64;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2020;mañana;98;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2020;tarde;144;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2022;mañana;66;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2022;tarde;111;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2023;mañana;76;macrocentro
456;DEL LIBERTADOR@AGOTE, LUIS DR.;2023;tarde;42;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2013;mañana;36;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2013;tarde;55;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2014;mañana;42;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2014;tarde;34;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2015;mañana;14;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2015;tarde;28;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2016;mañana;27;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2016;tarde;22;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2017;mañana;18;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2017;tarde;31;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2019;mañana;47;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2019;tarde;51;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2021;mañana;16;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2021;tarde;36;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2023;mañana;22;macrocentro
457;RODRIGUEZ PENA@VIAMONTE;2023;tarde;34;macrocentro
458;MONTEVIDEO@CORDOBA ;2013;mañana;59;macrocentro
458;MONTEVIDEO@CORDOBA ;2013;tarde;104;macrocentro
458;MONTEVIDEO@CORDOBA ;2014;mañana;96;macrocentro
458;MONTEVIDEO@CORDOBA ;2014;tarde;147;macrocentro
458;MONTEVIDEO@CORDOBA ;2015;mañana;135;macrocentro
458;MONTEVIDEO@CORDOBA ;2015;tarde;131;macrocentro
458;MONTEVIDEO@CORDOBA ;2016;mañana;0;macrocentro
458;MONTEVIDEO@CORDOBA ;2016;tarde;0;macrocentro
458;MONTEVIDEO@CORDOBA ;2017;mañana;114;macrocentro
458;MONTEVIDEO@CORDOBA ;2017;tarde;139;macrocentro
458;MONTEVIDEO@CORDOBA ;2019;mañana;152;macrocentro
458;MONTEVIDEO@CORDOBA ;2019;tarde;414;macrocentro
458;MONTEVIDEO@CORDOBA ;2021;mañana;154;macrocentro
458;MONTEVIDEO@CORDOBA ;2021;tarde;393;macrocentro
458;MONTEVIDEO@CORDOBA ;2023;mañana;57;macrocentro
458;MONTEVIDEO@CORDOBA ;2023;tarde;381;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2013;mañana;116;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2013;tarde;60;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2014;mañana;121;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2014;tarde;94;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2015;mañana;150;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2015;tarde;116;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2016;mañana;96;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2016;tarde;108;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2017;mañana;179;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2017;tarde;70;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2019;mañana;90;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2019;tarde;210;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2021;mañana;90;macrocentro
459;JUNCAL@RODRIGUEZ PENA;2021;tarde;66;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2013;mañana;48;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2013;tarde;50;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2014;mañana;144;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2014;tarde;136;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2015;mañana;151;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2015;tarde;165;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2016;mañana;100;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2016;tarde;137;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2017;mañana;117;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2017;tarde;154;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2019;mañana;334;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2019;tarde;223;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2021;mañana;145;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2021;tarde;174;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2023;mañana;163;macrocentro
460;MONTEVIDEO@ALVEAR, MARCELO T. De;2023;tarde;100;macrocentro
461;MONTEVIDEO@SANTA FE;2013;mañana;39;macrocentro
461;MONTEVIDEO@SANTA FE;2013;tarde;76;macrocentro
461;MONTEVIDEO@SANTA FE;2014;mañana;61;macrocentro
461;MONTEVIDEO@SANTA FE;2014;tarde;59;macrocentro
461;MONTEVIDEO@SANTA FE;2015;mañana;46;macrocentro
461;MONTEVIDEO@SANTA FE;2015;tarde;81;macrocentro
461;MONTEVIDEO@SANTA FE;2016;mañana;24;macrocentro
461;MONTEVIDEO@SANTA FE;2016;tarde;34;macrocentro
461;MONTEVIDEO@SANTA FE;2017;mañana;32;macrocentro
461;MONTEVIDEO@SANTA FE;2017;tarde;76;macrocentro
461;MONTEVIDEO@SANTA FE;2018;mañana;54;macrocentro
461;MONTEVIDEO@SANTA FE;2018;tarde;42;macrocentro
461;MONTEVIDEO@SANTA FE;2020;mañana;57;macrocentro
461;MONTEVIDEO@SANTA FE;2020;tarde;125;macrocentro
461;MONTEVIDEO@SANTA FE;2022;mañana;41;macrocentro
461;MONTEVIDEO@SANTA FE;2022;tarde;101;macrocentro
462;ARENALES@PARANA;2013;mañana;89;macrocentro
462;ARENALES@PARANA;2013;tarde;109;macrocentro
462;ARENALES@PARANA;2014;mañana;79;macrocentro
462;ARENALES@PARANA;2014;tarde;123;macrocentro
462;ARENALES@PARANA;2015;mañana;61;macrocentro
462;ARENALES@PARANA;2015;tarde;150;macrocentro
462;ARENALES@PARANA;2016;mañana;33;macrocentro
462;ARENALES@PARANA;2016;tarde;92;macrocentro
462;ARENALES@PARANA;2017;mañana;47;macrocentro
462;ARENALES@PARANA;2017;tarde;147;macrocentro
462;ARENALES@PARANA;2018;mañana;79;macrocentro
462;ARENALES@PARANA;2018;tarde;154;macrocentro
462;ARENALES@PARANA;2020;mañana;161;macrocentro
462;ARENALES@PARANA;2020;tarde;178;macrocentro
462;ARENALES@PARANA;2022;mañana;70;macrocentro
462;ARENALES@PARANA;2022;tarde;135;macrocentro
462;ARENALES@PARANA;2023;mañana;82;macrocentro
462;ARENALES@PARANA;2023;tarde;80;macrocentro
463;PARANA@TUCUMAN;2013;mañana;48;macrocentro
463;PARANA@TUCUMAN;2013;tarde;40;macrocentro
463;PARANA@TUCUMAN;2014;mañana;39;macrocentro
463;PARANA@TUCUMAN;2014;tarde;38;macrocentro
463;PARANA@TUCUMAN;2015;mañana;47;macrocentro
463;PARANA@TUCUMAN;2015;tarde;36;macrocentro
463;PARANA@TUCUMAN;2016;mañana;40;macrocentro
463;PARANA@TUCUMAN;2016;tarde;35;macrocentro
463;PARANA@TUCUMAN;2017;mañana;49;macrocentro
463;PARANA@TUCUMAN;2017;tarde;49;macrocentro
463;PARANA@TUCUMAN;2018;mañana;55;macrocentro
463;PARANA@TUCUMAN;2018;tarde;87;macrocentro
463;PARANA@TUCUMAN;2020;mañana;85;macrocentro
463;PARANA@TUCUMAN;2020;tarde;174;macrocentro
463;PARANA@TUCUMAN;2022;mañana;61;macrocentro
463;PARANA@TUCUMAN;2022;tarde;113;macrocentro
464;URUGUAY@VIAMONTE;2013;mañana;44;macrocentro
464;URUGUAY@VIAMONTE;2013;tarde;28;macrocentro
464;URUGUAY@VIAMONTE;2014;mañana;48;macrocentro
464;URUGUAY@VIAMONTE;2014;tarde;27;macrocentro
464;URUGUAY@VIAMONTE;2015;mañana;37;macrocentro
464;URUGUAY@VIAMONTE;2015;tarde;18;macrocentro
464;URUGUAY@VIAMONTE;2016;mañana;33;macrocentro
464;URUGUAY@VIAMONTE;2016;tarde;14;macrocentro
464;URUGUAY@VIAMONTE;2017;mañana;24;macrocentro
464;URUGUAY@VIAMONTE;2017;tarde;13;macrocentro
464;URUGUAY@VIAMONTE;2018;mañana;27;macrocentro
464;URUGUAY@VIAMONTE;2018;tarde;20;macrocentro
464;URUGUAY@VIAMONTE;2020;mañana;47;macrocentro
464;URUGUAY@VIAMONTE;2020;tarde;59;macrocentro
464;URUGUAY@VIAMONTE;2022;mañana;34;macrocentro
464;URUGUAY@VIAMONTE;2022;tarde;42;macrocentro
465;PARAGUAY@PARANA;2013;mañana;47;macrocentro
465;PARAGUAY@PARANA;2013;tarde;28;macrocentro
465;PARAGUAY@PARANA;2014;mañana;26;macrocentro
465;PARAGUAY@PARANA;2014;tarde;33;macrocentro
465;PARAGUAY@PARANA;2015;mañana;39;macrocentro
465;PARAGUAY@PARANA;2015;tarde;25;macrocentro
465;PARAGUAY@PARANA;2016;mañana;38;macrocentro
465;PARAGUAY@PARANA;2016;tarde;16;macrocentro
465;PARAGUAY@PARANA;2017;mañana;32;macrocentro
465;PARAGUAY@PARANA;2017;tarde;9;macrocentro
465;PARAGUAY@PARANA;2019;mañana;45;macrocentro
465;PARAGUAY@PARANA;2019;tarde;57;macrocentro
465;PARAGUAY@PARANA;2021;mañana;33;macrocentro
465;PARAGUAY@PARANA;2021;tarde;42;macrocentro
465;PARAGUAY@PARANA;2023;mañana;32;macrocentro
465;PARAGUAY@PARANA;2023;tarde;44;macrocentro
466;CORDOBA@TALCAHUANO;2013;mañana;61;macrocentro
466;CORDOBA@TALCAHUANO;2013;tarde;114;macrocentro
466;CORDOBA@TALCAHUANO;2014;mañana;44;macrocentro
466;CORDOBA@TALCAHUANO;2014;tarde;84;macrocentro
466;CORDOBA@TALCAHUANO;2015;mañana;51;macrocentro
466;CORDOBA@TALCAHUANO;2015;tarde;74;macrocentro
466;CORDOBA@TALCAHUANO;2016;mañana;43;macrocentro
466;CORDOBA@TALCAHUANO;2016;tarde;82;macrocentro
466;CORDOBA@TALCAHUANO;2017;mañana;43;macrocentro
466;CORDOBA@TALCAHUANO;2017;tarde;70;macrocentro
466;CORDOBA@TALCAHUANO;2018;mañana;50;macrocentro
466;CORDOBA@TALCAHUANO;2018;tarde;47;macrocentro
466;CORDOBA@TALCAHUANO;2020;mañana;174;macrocentro
466;CORDOBA@TALCAHUANO;2020;tarde;273;macrocentro
466;CORDOBA@TALCAHUANO;2022;mañana;99;macrocentro
466;CORDOBA@TALCAHUANO;2022;tarde;187;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2013;mañana;22;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2013;tarde;26;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2014;mañana;52;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2014;tarde;100;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2015;mañana;65;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2015;tarde;124;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2016;mañana;58;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2016;tarde;120;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2017;mañana;85;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2017;tarde;147;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2019;mañana;255;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2019;tarde;181;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2021;mañana;87;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2021;tarde;89;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2023;mañana;79;macrocentro
467;ALVEAR, MARCELO T. De@URUGUAY;2023;tarde;82;macrocentro
468;SANTA FE@TALCAHUANO;2013;mañana;26;macrocentro
468;SANTA FE@TALCAHUANO;2013;tarde;26;macrocentro
468;SANTA FE@TALCAHUANO;2014;mañana;26;macrocentro
468;SANTA FE@TALCAHUANO;2014;tarde;54;macrocentro
468;SANTA FE@TALCAHUANO;2015;mañana;19;macrocentro
468;SANTA FE@TALCAHUANO;2015;tarde;20;macrocentro
468;SANTA FE@TALCAHUANO;2016;mañana;29;macrocentro
468;SANTA FE@TALCAHUANO;2016;tarde;22;macrocentro
468;SANTA FE@TALCAHUANO;2017;mañana;34;macrocentro
468;SANTA FE@TALCAHUANO;2017;tarde;20;macrocentro
468;SANTA FE@TALCAHUANO;2019;mañana;32;macrocentro
468;SANTA FE@TALCAHUANO;2019;tarde;55;macrocentro
468;SANTA FE@TALCAHUANO;2021;mañana;22;macrocentro
468;SANTA FE@TALCAHUANO;2021;tarde;30;macrocentro
468;SANTA FE@TALCAHUANO;2023;mañana;18;macrocentro
468;SANTA FE@TALCAHUANO;2023;tarde;29;macrocentro
469;LIBERTAD@ARENALES;2013;mañana;123;macrocentro
469;LIBERTAD@ARENALES;2013;tarde;76;macrocentro
469;LIBERTAD@ARENALES;2014;mañana;107;macrocentro
469;LIBERTAD@ARENALES;2014;tarde;92;macrocentro
469;LIBERTAD@ARENALES;2015;mañana;152;macrocentro
469;LIBERTAD@ARENALES;2015;tarde;99;macrocentro
469;LIBERTAD@ARENALES;2016;mañana;133;macrocentro
469;LIBERTAD@ARENALES;2016;tarde;74;macrocentro
469;LIBERTAD@ARENALES;2017;mañana;158;macrocentro
469;LIBERTAD@ARENALES;2017;tarde;75;macrocentro
469;LIBERTAD@ARENALES;2019;mañana;93;macrocentro
469;LIBERTAD@ARENALES;2019;tarde;259;macrocentro
469;LIBERTAD@ARENALES;2021;mañana;99;macrocentro
469;LIBERTAD@ARENALES;2021;tarde;115;macrocentro
469;LIBERTAD@ARENALES;2023;mañana;83;macrocentro
469;LIBERTAD@ARENALES;2023;tarde;82;macrocentro
470;GUIDO@RODRIGUEZ PENA;2013;mañana;18;macrocentro
470;GUIDO@RODRIGUEZ PENA;2013;tarde;24;macrocentro
470;GUIDO@RODRIGUEZ PENA;2014;mañana;9;macrocentro
470;GUIDO@RODRIGUEZ PENA;2014;tarde;17;macrocentro
470;GUIDO@RODRIGUEZ PENA;2015;mañana;17;macrocentro
470;GUIDO@RODRIGUEZ PENA;2015;tarde;6;macrocentro
470;GUIDO@RODRIGUEZ PENA;2016;mañana;0;macrocentro
470;GUIDO@RODRIGUEZ PENA;2016;tarde;18;macrocentro
470;GUIDO@RODRIGUEZ PENA;2017;mañana;9;macrocentro
470;GUIDO@RODRIGUEZ PENA;2017;tarde;17;macrocentro
470;GUIDO@RODRIGUEZ PENA;2019;mañana;29;macrocentro
